RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
33102,420045800,2018/08/31 00:00:00+00,0,ROSE HILL DR,1630,
33103,420045800,2001/05/18 00:00:00+00,185000,ROSE HILL DR,1630,
33104,420045800,2001/05/14 00:00:00+00,0,ROSE HILL DR,1630,
33105,420045800,2004/04/23 00:00:00+00,225000,ROSE HILL DR,1630,
33106,420045800,2018/08/31 00:00:00+00,305000,ROSE HILL DR,1630,
33107,420045800,1990/07/27 00:00:00+00,70000,ROSE HILL DR,1630,
33108,420045800,1995/09/15 00:00:00+00,111900,ROSE HILL DR,1630,
33109,420046000,2014/03/11 00:00:00+00,222500,ROSE HILL DR,1612,
33110,420046000,1988/04/07 00:00:00+00,0,ROSE HILL DR,1612,
33111,420046000,1992/02/21 00:00:00+00,0,ROSE HILL DR,1612,
33112,420047000,2001/08/16 00:00:00+00,0,ROSE HILL DR,1610,
33113,420047000,2001/08/16 00:00:00+00,0,ROSE HILL DR,1610,
33114,420047000,1989/06/01 00:00:00+00,70000,ROSE HILL DR,1610,
33115,420047000,1954/12/08 00:00:00+00,9500,ROSE HILL DR,1610,
33116,420048000,2005/06/28 00:00:00+00,295000,ROSE HILL DR,1608,
33117,420048000,2015/05/21 00:00:00+00,315000,ROSE HILL DR,1608,
33118,420048000,2008/06/16 00:00:00+00,335000,ROSE HILL DR,1608,
33119,420048000,1995/06/28 00:00:00+00,112000,ROSE HILL DR,1608,
33120,420048000,1993/04/30 00:00:00+00,0,ROSE HILL DR,1608,
33121,420048000,1999/07/23 00:00:00+00,132500,ROSE HILL DR,1608,
33122,420048000,2005/06/28 00:00:00+00,295000,ROSE HILL DR,1608,
33123,420049000,1982/12/20 00:00:00+00,0,ROSE HILL DR,1606,
33124,420049000,1966/08/08 00:00:00+00,13000,ROSE HILL DR,1606,
33125,420049000,2009/07/07 00:00:00+00,200000,ROSE HILL DR,1606,
33126,420050000,1993/08/24 00:00:00+00,93750,ROSE HILL DR,1604,
33127,420050000,1997/02/28 00:00:00+00,120000,ROSE HILL DR,1604,
33128,420051000,1979/06/29 00:00:00+00,41900,ROSE HILL DR,1602,
33129,420051000,2017/12/07 00:00:00+00,0,ROSE HILL DR,1602,
33130,420052000,1970/10/06 00:00:00+00,25000,ROSE HILL DR,1600,
33131,420052000,2011/02/09 00:00:00+00,0,ROSE HILL DR,1600,
33132,420052000,2002/08/30 00:00:00+00,180000,ROSE HILL DR,1600,
33133,420052000,2014/05/15 00:00:00+00,260000,ROSE HILL DR,1600,
33134,420052000,2011/02/09 00:00:00+00,0,ROSE HILL DR,1600,
33135,420053000,1987/04/06 00:00:00+00,75000,ROSE HILL DR,1512,
33136,420053000,1988/03/28 00:00:00+00,81000,ROSE HILL DR,1512,
33137,420054000,2011/08/03 00:00:00+00,0,ROSE HILL DR,1510,
33138,420054000,1991/05/20 00:00:00+00,87000,ROSE HILL DR,1510,
33139,420054000,2018/08/31 00:00:00+00,0,ROSE HILL DR,1510,
33140,420054000,2002/12/04 00:00:00+00,0,ROSE HILL DR,1510,
33141,420054000,2011/04/26 00:00:00+00,315000,ROSE HILL DR,1510,
33142,420054000,1995/04/04 00:00:00+00,101000,ROSE HILL DR,1510,
33143,420055000,2014/06/16 00:00:00+00,0,ROSE HILL DR,1508,
33144,420055000,2020/05/27 00:00:00+00,340000,ROSE HILL DR,1508,
33145,420055000,1958/05/02 00:00:00+00,10230,ROSE HILL DR,1508,
33146,420055000,2014/12/03 00:00:00+00,194500,ROSE HILL DR,1508,
33147,420055000,2014/08/06 00:00:00+00,0,ROSE HILL DR,1508,
33148,420056000,2014/08/06 00:00:00+00,0,ROSE HILL DR,1506,
33149,420056000,2014/06/16 00:00:00+00,0,ROSE HILL DR,1506,
33150,420056000,2015/07/01 00:00:00+00,205000,ROSE HILL DR,1506,
33151,420056000,1971/06/22 00:00:00+00,17500,ROSE HILL DR,1506,
33152,420057000,1990/08/30 00:00:00+00,81000,GREENLEAF LN,1501,
33153,420057000,1999/06/02 00:00:00+00,127500,GREENLEAF LN,1501,
33154,420057000,1965/03/01 00:00:00+00,16300,GREENLEAF LN,1501,
33155,420058000,2012/11/01 00:00:00+00,0,GREENLEAF LN,1503,
33156,420058000,1975/12/04 00:00:00+00,17400,GREENLEAF LN,1503,
33157,420059000,1993/06/29 00:00:00+00,138000,GREENLEAF LN,1505,
33158,420059000,1989/08/29 00:00:00+00,115000,GREENLEAF LN,1505,
33159,420060000,2000/11/30 00:00:00+00,175000,GREENLEAF LN,1507,
33160,420060000,1991/07/01 00:00:00+00,82500,GREENLEAF LN,1507,
33161,420060000,1976/06/15 00:00:00+00,38500,GREENLEAF LN,1507,
33162,420061000,1977/07/05 00:00:00+00,45000,GREENLEAF LN,1509,
33163,420062000,1979/05/31 00:00:00+00,56000,GREENLEAF LN,1511,
33164,420062000,2020/01/08 00:00:00+00,270000,GREENLEAF LN,1511,
33165,420062000,1988/06/24 00:00:00+00,82000,GREENLEAF LN,1511,
33166,420063000,1994/11/08 00:00:00+00,0,WELLFORD ST,1322,
33167,420063000,2009/05/01 00:00:00+00,0,WELLFORD ST,1322,
33168,420063000,1995/01/27 00:00:00+00,0,WELLFORD ST,1322,
33169,420063000,2015/03/26 00:00:00+00,350000,WELLFORD ST,1322,
33170,420063000,2004/01/06 00:00:00+00,0,WELLFORD ST,1322,
33171,420064000,2009/10/06 00:00:00+00,299000,WELLFORD ST,1320,
33172,420064000,1976/06/28 00:00:00+00,42500,WELLFORD ST,1320,
33173,420064000,1998/08/06 00:00:00+00,120000,WELLFORD ST,1320,
33174,420064000,2005/03/01 00:00:00+00,270000,WELLFORD ST,1320,
33175,420064000,2017/04/28 00:00:00+00,445000,WELLFORD ST,1320,
33176,420064000,2009/05/22 00:00:00+00,202650,WELLFORD ST,1320,
33177,420064000,2012/09/07 00:00:00+00,318000,WELLFORD ST,1320,
33178,420065000,2003/04/16 00:00:00+00,0,WELLFORD ST,1318,
33179,420065000,1952/06/01 00:00:00+00,1400,WELLFORD ST,1318,
33180,420065000,2004/09/02 00:00:00+00,0,WELLFORD ST,1318,
33181,420065000,2005/04/25 00:00:00+00,414000,WELLFORD ST,1318,
33182,420065000,2003/05/30 00:00:00+00,252000,WELLFORD ST,1318,
33183,420065000,2014/11/10 00:00:00+00,428000,WELLFORD ST,1318,
33184,420066000,2018/02/12 00:00:00+00,0,WELLFORD ST,1314,
33185,420066000,2018/06/08 00:00:00+00,257500,WELLFORD ST,1314,
33186,420066000,1970/05/14 00:00:00+00,27000,WELLFORD ST,1314,
33187,420066000,2012/05/23 00:00:00+00,0,WELLFORD ST,1314,
33188,420067000,2010/03/03 00:00:00+00,320000,WELLFORD ST,1310,
33189,420067000,1995/06/14 00:00:00+00,132000,WELLFORD ST,1310,
33190,420067000,1994/02/28 00:00:00+00,0,WELLFORD ST,1310,
33191,420067000,2019/10/01 00:00:00+00,440000,WELLFORD ST,1310,
33192,420068000,1977/04/01 00:00:00+00,47500,WELLFORD ST,1308,
33193,420069000,1995/08/22 00:00:00+00,0,WELLFORD ST,1304,
33194,420069000,2004/12/21 00:00:00+00,245000,WELLFORD ST,1304,
33195,420069000,1994/08/15 00:00:00+00,115900,WELLFORD ST,1304,
33196,420070000,1997/05/27 00:00:00+00,155000,WELLFORD ST,1300,
33197,420070000,2016/04/05 00:00:00+00,342000,WELLFORD ST,1300,
33198,420070000,1996/06/28 00:00:00+00,139900,WELLFORD ST,1300,
33199,420070000,2006/12/05 00:00:00+00,0,WELLFORD ST,1300,
33200,420070000,2000/03/17 00:00:00+00,179900,WELLFORD ST,1300,
33201,420071000,2017/08/18 00:00:00+00,400000,WELLFORD ST,1208,
33202,420071000,1954/03/20 00:00:00+00,15000,WELLFORD ST,1208,
33203,420071000,2007/08/31 00:00:00+00,248000,WELLFORD ST,1208,
33204,420072000,1988/06/10 00:00:00+00,106900,OXFORD RD,1539,
33205,420072000,2015/04/21 00:00:00+00,0,OXFORD RD,1539,
33206,420072000,1982/08/24 00:00:00+00,0,OXFORD RD,1539,
33207,420072100,1979/11/16 00:00:00+00,54000,WELLFORD ST,1204,
33208,420072100,2017/10/27 00:00:00+00,0,WELLFORD ST,1204,
33209,420072100,2017/10/27 00:00:00+00,0,WELLFORD ST,1204,
33210,420073000,2004/01/21 00:00:00+00,226700,OXFORD RD,1535,
33211,420073000,2006/12/06 00:00:00+00,0,OXFORD RD,1535,
33212,420073000,2016/03/07 00:00:00+00,615000,OXFORD RD,1535,
33213,420073000,1967/05/03 00:00:00+00,28500,OXFORD RD,1535,
33214,420073000,1996/11/12 00:00:00+00,0,OXFORD RD,1535,
33215,420074000,1994/04/04 00:00:00+00,0,OXFORD PL,1324,
33216,420074000,1992/09/15 00:00:00+00,119500,OXFORD PL,1324,
33217,420075000,1998/07/31 00:00:00+00,205000,OXFORD PL,1322,
33218,420075000,2007/10/02 00:00:00+00,575000,OXFORD PL,1322,
33219,420075000,1982/12/27 00:00:00+00,0,OXFORD PL,1322,
33220,420075000,1981/06/24 00:00:00+00,80500,OXFORD PL,1322,
33221,420076000,1999/11/12 00:00:00+00,270000,OXFORD PL,1320,
33222,420076000,1998/11/24 00:00:00+00,213000,OXFORD PL,1320,
33223,420076000,2003/10/02 00:00:00+00,0,OXFORD PL,1320,
33224,420076000,2019/11/21 00:00:00+00,0,OXFORD PL,1320,
33225,420076000,1996/09/17 00:00:00+00,130000,OXFORD PL,1320,
33226,420076000,1991/11/13 00:00:00+00,0,OXFORD PL,1320,
33227,420076000,2013/01/28 00:00:00+00,401000,OXFORD PL,1320,
33228,420077000,1984/06/07 00:00:00+00,78500,OXFORD PL,1318,
33229,420077000,1981/08/21 00:00:00+00,78000,OXFORD PL,1318,
33230,420077000,2001/05/15 00:00:00+00,280000,OXFORD PL,1318,
33231,420077000,2009/05/20 00:00:00+00,385000,OXFORD PL,1318,
33232,420077000,2000/09/20 00:00:00+00,165000,OXFORD PL,1318,
33233,420077000,2019/07/31 00:00:00+00,480000,OXFORD PL,1318,
33234,420078000,1984/04/26 00:00:00+00,78500,OXFORD PL,1316,
33235,420078000,1978/05/30 00:00:00+00,58500,OXFORD PL,1316,
33236,420078000,2009/05/29 00:00:00+00,480000,OXFORD PL,1316,
33237,420078000,1999/07/30 00:00:00+00,216000,OXFORD PL,1316,
33238,420078000,2017/12/15 00:00:00+00,621000,OXFORD PL,1316,
33239,420079000,1991/12/04 00:00:00+00,103400,OXFORD PL,1314,
33240,420079000,1990/06/13 00:00:00+00,0,OXFORD PL,1314,
33241,420080000,1985/08/30 00:00:00+00,56000,OXFORD PL,1310,
33242,420080000,1971/04/02 00:00:00+00,26800,OXFORD PL,1310,
33243,420080100,2005/02/25 00:00:00+00,389000,OXFORD PL,1312,
33244,420080100,1998/07/06 00:00:00+00,165000,OXFORD PL,1312,
33245,420080100,2002/06/28 00:00:00+00,250000,OXFORD PL,1312,
33246,420080100,1994/06/16 00:00:00+00,0,OXFORD PL,1312,
33247,420080100,2013/06/26 00:00:00+00,485000,OXFORD PL,1312,
33248,420080100,2009/03/12 00:00:00+00,400000,OXFORD PL,1312,
33249,420080100,2005/02/25 00:00:00+00,389000,OXFORD PL,1312,
33250,420080100,1994/06/16 00:00:00+00,121000,OXFORD PL,1312,
33251,420080100,2010/06/28 00:00:00+00,465000,OXFORD PL,1312,
33252,420081000,1968/12/12 00:00:00+00,26000,OXFORD PL,1306,
33253,420081000,2008/06/12 00:00:00+00,0,OXFORD PL,1306,
33254,420081000,2004/10/27 00:00:00+00,0,OXFORD PL,1306,
33255,420082000,1965/07/16 00:00:00+00,21000,OXFORD PL,1307,
33256,420082000,1987/10/29 00:00:00+00,83000,OXFORD PL,1307,
33257,420082000,2019/11/12 00:00:00+00,0,OXFORD PL,1307,
33258,420082A00,1900/01/01 00:00:00+00,0,OXFORD PL,1317,
33259,420082A00,2002/08/20 00:00:00+00,0,OXFORD PL,1317,
33260,420082A00,2019/11/12 00:00:00+00,0,OXFORD PL,1317,
33261,420083000,2015/05/26 00:00:00+00,480000,OXFORD PL,1325,
33262,420083000,2014/07/23 00:00:00+00,230000,OXFORD PL,1325,
33263,420083000,1977/07/19 00:00:00+00,41500,OXFORD PL,1325,
33264,420083000,2016/06/13 00:00:00+00,485000,OXFORD PL,1325,
33265,420084000,1975/09/11 00:00:00+00,37500,OXFORD PL,1329,
33266,420084000,1987/06/05 00:00:00+00,83000,OXFORD PL,1329,
33267,420085000,2016/12/20 00:00:00+00,257000,OXFORD PL,1331,
33268,420085000,2013/09/25 00:00:00+00,250000,OXFORD PL,1331,
33269,420085000,2010/09/21 00:00:00+00,0,OXFORD PL,1331,
33270,420085000,1984/11/07 00:00:00+00,45000,OXFORD PL,1331,
33271,420085000,1979/04/27 00:00:00+00,30100,OXFORD PL,1331,
33272,420085000,2005/10/11 00:00:00+00,225040,OXFORD PL,1331,
33273,420086000,2004/05/28 00:00:00+00,362000,OXFORD RD,1527,
33274,420086000,2003/07/21 00:00:00+00,0,OXFORD RD,1527,
33275,420086000,1995/08/10 00:00:00+00,0,OXFORD RD,1527,
33276,420086000,1995/04/11 00:00:00+00,0,OXFORD RD,1527,
33277,420086000,2010/03/22 00:00:00+00,0,OXFORD RD,1527,
33278,420086000,2000/05/19 00:00:00+00,265900,OXFORD RD,1527,
33279,420087000,2018/11/08 00:00:00+00,750000,OXFORD RD,1523,
33280,420087000,1993/10/22 00:00:00+00,0,OXFORD RD,1523,
33281,420087000,2005/10/21 00:00:00+00,441000,OXFORD RD,1523,
33282,420087000,1976/11/22 00:00:00+00,71000,OXFORD RD,1523,
33283,420087000,2005/05/10 00:00:00+00,0,OXFORD RD,1523,
33284,420088000,2014/04/29 00:00:00+00,680000,OXFORD RD,1521,
33285,420088000,2003/08/29 00:00:00+00,345000,OXFORD RD,1521,
33286,420088000,2016/08/01 00:00:00+00,710000,OXFORD RD,1521,
33287,420088000,2016/05/19 00:00:00+00,0,OXFORD RD,1521,
33288,420088000,1993/07/15 00:00:00+00,136000,OXFORD RD,1521,
33289,420088000,2000/04/28 00:00:00+00,198000,OXFORD RD,1521,
33290,420089000,1992/12/23 00:00:00+00,150000,OXFORD RD,1519,
33291,420089000,1990/08/24 00:00:00+00,127800,OXFORD RD,1519,
33292,420090000,1981/09/23 00:00:00+00,0,OXFORD RD,1515,
33293,420090000,2008/01/02 00:00:00+00,320000,OXFORD RD,1515,
33294,420090000,1966/11/04 00:00:00+00,3000,OXFORD RD,1515,
33295,420091000,2015/09/28 00:00:00+00,625000,OXFORD RD,1509,
33296,420091000,1988/06/23 00:00:00+00,154500,OXFORD RD,1509,
33297,420091000,1993/01/12 00:00:00+00,193000,OXFORD RD,1509,
33298,420092000,1997/07/16 00:00:00+00,145000,OXFORD RD,1507,
33299,420092000,2019/05/10 00:00:00+00,407500,OXFORD RD,1507,
33300,420092000,2010/12/28 00:00:00+00,310000,OXFORD RD,1507,
33301,420092000,1991/06/28 00:00:00+00,125000,OXFORD RD,1507,
33302,420093000,2010/03/05 00:00:00+00,430500,OXFORD RD,1503,
33303,420093000,1993/01/22 00:00:00+00,185000,OXFORD RD,1503,
33304,420093000,1986/06/25 00:00:00+00,131000,OXFORD RD,1503,
33305,420093100,1992/08/17 00:00:00+00,100000,ROSE HILL DR,1305,
33306,420093100,1990/03/30 00:00:00+00,105000,ROSE HILL DR,1305,
33307,420093200,2017/02/02 00:00:00+00,0,OXFORD RD,1501,
33308,420093200,2004/08/13 00:00:00+00,289900,OXFORD RD,1501,
33309,420093200,1993/08/06 00:00:00+00,108500,OXFORD RD,1501,
33310,420093200,1991/05/22 00:00:00+00,0,OXFORD RD,1501,
33311,420093200,2000/06/19 00:00:00+00,179500,OXFORD RD,1501,
33312,420094000,1986/06/25 00:00:00+00,131000,ROSE HILL DR,1501,
33313,420094000,1993/01/22 00:00:00+00,185000,ROSE HILL DR,1501,
33314,420094000,2010/03/05 00:00:00+00,430500,ROSE HILL DR,1501,
33315,420095000,2018/05/29 00:00:00+00,0,ROSE HILL DR,1311,
33316,420095000,2001/07/17 00:00:00+00,0,ROSE HILL DR,1311,
33317,420095000,1993/12/29 00:00:00+00,120000,ROSE HILL DR,1311,
33318,420095000,1981/11/12 00:00:00+00,76500,ROSE HILL DR,1311,
33319,420095000,2001/07/02 00:00:00+00,0,ROSE HILL DR,1311,
33320,420096000,1976/09/03 00:00:00+00,40500,ROSE HILL DR,1313,
33321,420096100,1988/07/20 00:00:00+00,0,ROSE HILL DR,1315,
33322,420096100,2002/03/29 00:00:00+00,176500,ROSE HILL DR,1315,
33323,420096100,1988/08/16 00:00:00+00,83500,ROSE HILL DR,1315,
33324,420096100,2012/07/05 00:00:00+00,230206,ROSE HILL DR,1315,
33325,420096100,2013/01/09 00:00:00+00,0,ROSE HILL DR,1315,
33326,420096100,2005/08/16 00:00:00+00,234000,ROSE HILL DR,1315,
33327,420097000,1968/05/10 00:00:00+00,6000,ROSE HILL DR,1317,
33328,420097000,2014/06/16 00:00:00+00,0,ROSE HILL DR,1317,
33329,420097000,2010/09/07 00:00:00+00,0,ROSE HILL DR,1317,
33330,420097000,2015/09/25 00:00:00+00,295000,ROSE HILL DR,1317,
33331,420097000,2015/07/01 00:00:00+00,321178,ROSE HILL DR,1317,
33332,420097000,1983/09/07 00:00:00+00,0,ROSE HILL DR,1317,
33333,420098000,1992/12/04 00:00:00+00,0,ROSE HILL DR,1314,
33334,420098000,2006/12/27 00:00:00+00,0,ROSE HILL DR,1314,
33335,420098000,1995/12/08 00:00:00+00,130000,ROSE HILL DR,1314,
33336,420098100,2007/07/31 00:00:00+00,330000,OXFORD RD,1459,
33337,420098100,1993/05/20 00:00:00+00,0,OXFORD RD,1459,
33338,420098100,2004/10/06 00:00:00+00,0,OXFORD RD,1459,
33339,420098100,1963/07/09 00:00:00+00,18500,OXFORD RD,1459,
33340,420098100,2004/07/06 00:00:00+00,300000,OXFORD RD,1459,
33341,420098200,2005/06/27 00:00:00+00,0,OXFORD RD,1457,
33342,420098200,2019/07/03 00:00:00+00,473000,OXFORD RD,1457,
33343,420098200,2017/03/10 00:00:00+00,0,OXFORD RD,1457,
33344,420098200,2004/05/28 00:00:00+00,365000,OXFORD RD,1457,
33345,420098200,2007/06/20 00:00:00+00,451000,OXFORD RD,1457,
33346,420098200,1994/06/24 00:00:00+00,112500,OXFORD RD,1457,
33347,420098200,1991/11/15 00:00:00+00,106000,OXFORD RD,1457,
33348,420098300,1988/07/27 00:00:00+00,89000,ROSE HILL DR,1308,
33349,420098300,2006/04/26 00:00:00+00,0,ROSE HILL DR,1308,
33350,420098300,2006/04/26 00:00:00+00,283000,ROSE HILL DR,1308,
33351,420098300,1954/10/25 00:00:00+00,16325,ROSE HILL DR,1308,
33352,420098400,2010/09/23 00:00:00+00,0,ROSE HILL DR,1310,
33353,420098400,2010/09/23 00:00:00+00,0,ROSE HILL DR,1310,
33354,420098400,2003/04/10 00:00:00+00,0,ROSE HILL DR,1310,
33355,420098400,2016/08/23 00:00:00+00,297000,ROSE HILL DR,1310,
33356,420098400,2019/06/18 00:00:00+00,349900,ROSE HILL DR,1310,
33357,420098400,2006/09/20 00:00:00+00,0,ROSE HILL DR,1310,
33358,420098400,1993/04/16 00:00:00+00,114000,ROSE HILL DR,1310,
33359,420098400,1991/09/20 00:00:00+00,0,ROSE HILL DR,1310,
33360,420098500,1971/09/03 00:00:00+00,26500,ROSE HILL DR,1316,
33361,420098600,2008/12/16 00:00:00+00,0,ROSE HILL DR,1318,
33362,420098600,1981/12/31 00:00:00+00,75000,ROSE HILL DR,1318,
33363,420098600,2015/06/15 00:00:00+00,447000,ROSE HILL DR,1318,
33364,420098600,2019/07/18 00:00:00+00,540000,ROSE HILL DR,1318,
33365,420098600,2007/07/30 00:00:00+00,423000,ROSE HILL DR,1318,
33366,420098600,2004/07/27 00:00:00+00,290000,ROSE HILL DR,1318,
33367,420098600,2015/05/19 00:00:00+00,0,ROSE HILL DR,1318,
33368,420098600,1997/04/28 00:00:00+00,143000,ROSE HILL DR,1318,
33369,420098700,2013/12/16 00:00:00+00,47095,ROSE HILL DR,1312,
33370,420098700,1989/12/29 00:00:00+00,20000,ROSE HILL DR,1312,
33371,420098700,1983/05/06 00:00:00+00,80000,ROSE HILL DR,1312,
33372,420098700,2016/06/14 00:00:00+00,457500,ROSE HILL DR,1312,
33373,420098700,2014/03/20 00:00:00+00,250000,ROSE HILL DR,1312,
33374,420098800,1989/06/20 00:00:00+00,0,ROSE HILL DR,1320,
33375,420098800,2019/02/01 00:00:00+00,0,ROSE HILL DR,1320,
33376,420098800,1989/09/22 00:00:00+00,89900,ROSE HILL DR,1320,
33377,420099000,2004/03/24 00:00:00+00,0,OXFORD RD,1455,
33378,420099000,1975/02/04 00:00:00+00,0,OXFORD RD,1455,
33379,420099000,1964/01/20 00:00:00+00,15500,OXFORD RD,1455,
33380,420100000,2009/07/16 00:00:00+00,0,OXFORD RD,1451,
33381,420100000,1984/08/31 00:00:00+00,66000,OXFORD RD,1451,
33382,420100000,2003/12/11 00:00:00+00,300000,OXFORD RD,1451,
33383,420100000,2018/10/19 00:00:00+00,0,OXFORD RD,1451,
33384,420100000,1988/10/24 00:00:00+00,99600,OXFORD RD,1451,
33385,420100000,2016/08/29 00:00:00+00,440500,OXFORD RD,1451,
33386,420100000,2020/06/03 00:00:00+00,560000,OXFORD RD,1451,
33387,420101000,2008/08/13 00:00:00+00,0,HARROW RD,1307,
33388,420101000,2015/04/08 00:00:00+00,0,HARROW RD,1307,
33389,420101000,1994/09/30 00:00:00+00,95000,HARROW RD,1307,
33390,420101000,1972/03/01 00:00:00+00,22750,HARROW RD,1307,
33391,420102000,1992/06/01 00:00:00+00,132500,HARROW RD,1311,
33392,420102000,2006/01/25 00:00:00+00,590000,HARROW RD,1311,
33393,420102000,2013/08/27 00:00:00+00,0,HARROW RD,1311,
33394,420102000,2017/06/01 00:00:00+00,710000,HARROW RD,1311,
33395,420102000,1996/07/01 00:00:00+00,165000,HARROW RD,1311,
33396,420103000,1959/07/16 00:00:00+00,17500,PLYMOUTH RD,1443,
33397,420103000,2011/11/30 00:00:00+00,0,PLYMOUTH RD,1443,
33398,420103000,1969/10/15 00:00:00+00,0,PLYMOUTH RD,1443,
33399,420103000,2019/12/06 00:00:00+00,770000,PLYMOUTH RD,1443,
33400,420103000,2012/03/27 00:00:00+00,255000,PLYMOUTH RD,1443,
33401,420104000,1966/09/09 00:00:00+00,18500,PLYMOUTH RD,1441,
33402,420104000,2019/04/01 00:00:00+00,377500,PLYMOUTH RD,1441,
33403,420104000,2018/11/19 00:00:00+00,0,PLYMOUTH RD,1441,
33404,420105000,2018/06/20 00:00:00+00,639000,PLYMOUTH RD,1437,
33405,420105000,2009/08/12 00:00:00+00,339900,PLYMOUTH RD,1437,
33406,420105000,2002/09/30 00:00:00+00,236000,PLYMOUTH RD,1437,
33407,420105000,1959/02/27 00:00:00+00,19500,PLYMOUTH RD,1437,
33408,420105000,1974/12/09 00:00:00+00,0,PLYMOUTH RD,1437,
33409,420106000,1985/03/29 00:00:00+00,55000,PLYMOUTH RD,1433,
33410,420106000,1982/04/28 00:00:00+00,0,PLYMOUTH RD,1433,
33411,420107000,2013/06/27 00:00:00+00,195000,PLYMOUTH RD,1434,
33412,420107000,1955/10/01 00:00:00+00,14000,PLYMOUTH RD,1434,
33413,420107000,1954/10/29 00:00:00+00,0,PLYMOUTH RD,1434,
33414,420108000,1987/05/26 00:00:00+00,67000,PLYMOUTH RD,1438,
33415,420108000,1956/06/01 00:00:00+00,14750,PLYMOUTH RD,1438,
33416,420108000,2015/02/11 00:00:00+00,200000,PLYMOUTH RD,1438,
33417,420108000,2018/06/12 00:00:00+00,300000,PLYMOUTH RD,1438,
33418,420108000,2002/03/08 00:00:00+00,35000,PLYMOUTH RD,1438,
33419,420109000,1991/03/13 00:00:00+00,77000,PLYMOUTH RD,1440,
33420,420109000,1994/03/01 00:00:00+00,102500,PLYMOUTH RD,1440,
33421,420110000,2008/01/16 00:00:00+00,0,PLYMOUTH RD,1444,
33422,420110000,1993/08/17 00:00:00+00,153500,PLYMOUTH RD,1444,
33423,420110000,1995/03/03 00:00:00+00,0,PLYMOUTH RD,1444,
33424,420110000,2004/08/13 00:00:00+00,352000,PLYMOUTH RD,1444,
33425,420111000,1989/09/07 00:00:00+00,36667,OXFORD RD,1445,
33426,420111000,1998/06/04 00:00:00+00,0,OXFORD RD,1445,
33427,420111000,1998/12/02 00:00:00+00,125000,OXFORD RD,1445,
33428,420111000,1981/06/04 00:00:00+00,0,OXFORD RD,1445,
33429,420112000,2004/12/01 00:00:00+00,252000,OXFORD RD,1441,
33430,420112000,1988/01/11 00:00:00+00,0,OXFORD RD,1441,
33431,420113000,1997/09/26 00:00:00+00,0,OXFORD RD,1437,
33432,420113000,1988/02/12 00:00:00+00,89000,OXFORD RD,1437,
33433,420113000,2002/10/08 00:00:00+00,150000,OXFORD RD,1437,
33434,420114000,1977/04/15 00:00:00+00,43000,OXFORD RD,1443,
33435,420114000,1994/03/30 00:00:00+00,105000,OXFORD RD,1443,
33436,42A002000,1900/01/01 00:00:00+00,0,250 BYPASS,0,
33437,42A003000,2011/11/30 00:00:00+00,415000,GROVE RD,1606,
33438,42A003000,1975/08/29 00:00:00+00,52500,GROVE RD,1606,
33439,42A003000,2008/07/22 00:00:00+00,352000,GROVE RD,1606,
33440,42A003000,1998/11/02 00:00:00+00,0,GROVE RD,1606,
33441,42A004000,1991/08/23 00:00:00+00,175000,GROVE RD,1602,
33442,42A004000,2014/10/14 00:00:00+00,0,GROVE RD,1602,
33443,42A004000,2000/04/17 00:00:00+00,260000,GROVE RD,1602,
33444,42A004000,2003/08/13 00:00:00+00,0,GROVE RD,1602,
33445,42A004000,2015/02/05 00:00:00+00,0,GROVE RD,1602,
33446,42A004000,2015/09/14 00:00:00+00,0,GROVE RD,1602,
33447,42A004000,2014/12/12 00:00:00+00,0,GROVE RD,1602,
33448,42A005000,2017/08/07 00:00:00+00,705000,GROVE RD,1508,
33449,42A005000,2014/12/12 00:00:00+00,0,GROVE RD,1508,
33450,42A005000,2015/06/18 00:00:00+00,170000,GROVE RD,1508,
33451,42A005000,1991/08/23 00:00:00+00,175000,GROVE RD,1508,
33452,42A005000,2000/04/17 00:00:00+00,30000,GROVE RD,1508,
33453,42A005000,2014/08/29 00:00:00+00,0,GROVE RD,1508,
33454,42A006000,1968/10/14 00:00:00+00,31500,GROVE RD,1506,
33455,42A006000,1989/01/18 00:00:00+00,105000,GROVE RD,1506,
33456,42A007000,1986/06/13 00:00:00+00,127000,GROVE RD,1504,
33457,42A007000,1995/07/10 00:00:00+00,206000,GROVE RD,1504,
33458,42A008000,1988/12/04 00:00:00+00,112000,GROVE RD,1603,
33459,42A008000,1999/04/27 00:00:00+00,215000,GROVE RD,1603,
33460,42A008000,1996/12/09 00:00:00+00,169000,GROVE RD,1603,
33461,42A008100,2011/03/15 00:00:00+00,311500,GROVE RD,1601,
33462,42A008100,1988/10/03 00:00:00+00,173350,GROVE RD,1601,
33463,42A008100,1988/02/10 00:00:00+00,68000,GROVE RD,1601,
33464,42A008200,2006/04/28 00:00:00+00,500000,YORKTOWN DR,1603,
33465,42A008200,1995/07/31 00:00:00+00,220000,YORKTOWN DR,1603,
33466,42A008200,1988/06/01 00:00:00+00,162857,YORKTOWN DR,1603,
33467,42A009000,2006/08/09 00:00:00+00,0,WARREN LN,108,
33468,42A009000,1964/10/20 00:00:00+00,21500,WARREN LN,108,
33469,42A009000,1998/07/08 00:00:00+00,0,WARREN LN,108,
